Age,Flight Distance,Gender_Male,Customer Type_disloyal Customer,satisfaction_satisfied
44,2724,True,False,False
49,2385,False,False,True
20,258,False,True,True
30,130,True,False,False
25,2218,True,False,True
49,1165,True,True,False
54,397,False,True,True
54,1582,True,False,True
60,762,True,False,True
53,67,True,False,True
60,813,True,False,False
13,106,False,False,False
55,110,False,False,False
43,2165,True,False,False
41,3955,True,False,True
55,481,False,False,False
28,1452,False,False,False
25,715,True,False,True
38,651,False,False,True
22,3754,True,False,True
35,1047,False,True,False
35,2065,True,False,False
29,674,False,False,False
30,405,True,True,False
37,184,False,True,False
36,280,False,True,False
21,373,False,True,True
22,761,False,True,False
42,2248,False,True,False
30,1325,True,True,True
16,212,False,False,False
23,987,True,True,True
51,1035,False,False,False
20,402,True,False,False
65,1979,True,False,False
58,3708,False,False,True
34,1565,False,False,False
32,1547,False,False,False
54,221,False,False,False
30,870,True,True,False
29,1875,False,False,True
53,373,False,False,True
41,1590,False,False,True
46,1731,True,False,True
23,727,True,False,False
20,1250,False,False,False
43,1167,False,False,False
56,3397,True,False,False
32,462,True,False,False
57,130,True,False,True
50,1096,True,True,True
40,461,False,False,False
17,671,False,False,True
24,302,True,False,True
38,2454,False,False,False
33,541,True,False,False
65,1888,False,False,True
62,647,False,True,False
55,2900,True,False,True
53,337,True,False,True
41,3635,False,False,True
47,406,False,False,True
45,545,False,False,True
10,872,False,False,False
56,563,False,False,True
61,1107,False,False,False
45,452,False,True,True
57,213,True,True,True
50,986,False,False,False
49,1013,False,True,False
26,1846,False,False,False
59,2202,False,False,True
27,154,False,True,False
46,427,False,False,True
56,762,True,False,False
38,236,False,False,False
52,3311,True,False,True
41,862,True,False,True
30,529,True,False,True
26,221,False,False,True
47,101,True,True,False
32,3998,True,False,True
16,109,False,False,False
10,489,True,False,False
45,3178,True,False,True
48,936,True,False,True
27,1015,False,False,False
27,3729,False,False,True
30,1288,False,True,True
45,163,False,False,False
51,349,True,False,False
42,1519,True,False,True
13,164,False,False,False
45,1744,True,False,False
31,3123,False,False,True
58,3585,True,False,False
22,3533,True,False,True
23,862,True,False,False
56,991,False,False,False
45,1585,False,False,True
41,2218,False,False,True
29,919,False,False,False
66,1124,True,False,True
63,583,True,True,False
59,1925,False,False,False
60,371,True,False,False
21,579,True,False,False
59,545,True,False,False
47,318,True,False,False
29,2515,True,False,False
37,264,True,False,False
29,907,False,False,False
24,913,False,False,False
52,488,True,True,False
40,95,False,True,True
26,773,False,True,False
51,455,True,False,False
49,374,False,False,False
15,442,False,False,False
67,666,True,False,False
54,270,True,False,True
39,872,True,False,True
61,1947,True,False,False
24,689,True,False,False
52,164,True,False,True
25,2994,False,True,False
47,515,True,False,True
43,2011,True,False,True
35,447,True,False,True
54,1790,True,False,True
7,1065,False,False,False
49,2146,False,False,True
53,2243,False,False,True
36,733,False,False,True
28,2496,False,True,False
54,259,False,False,False
27,1416,True,False,True
35,1630,False,False,True
16,770,True,False,False
38,2640,True,False,True
47,409,False,True,False
68,1187,True,False,False
25,414,False,False,True
30,347,True,False,False
69,759,True,False,False
17,542,False,True,False
67,1117,True,False,False
46,853,False,False,True
54,3304,True,False,True
54,414,True,False,False
47,812,False,False,True
46,349,False,False,False
62,280,False,False,False
20,792,False,False,True
31,779,False,True,False
30,669,True,False,False
23,1129,False,True,False
13,1136,True,False,False
8,571,True,False,True
23,1211,True,False,True
22,3834,False,False,False
60,332,False,False,False
54,1546,True,False,True
52,308,False,False,False
51,190,True,False,True
45,2899,False,False,True
70,2207,False,False,False
28,837,False,False,False
32,544,True,False,False
61,2717,False,False,False
31,1035,True,False,True
42,3670,False,False,False
39,925,True,False,True
47,581,False,False,True
22,1562,True,False,True
14,192,False,False,False
55,1246,True,False,True
24,546,True,True,True
10,954,False,False,False
25,925,True,True,False
34,2360,True,False,True
33,2067,False,False,False
23,163,False,False,True
54,3516,False,False,True
54,272,True,False,True
39,373,False,True,True
32,214,False,False,True
55,86,False,False,False
31,1508,False,False,True
28,733,True,False,True
39,180,True,True,True
54,3428,False,False,True
22,192,False,False,True
35,510,False,False,False
54,978,True,True,True
47,250,True,False,True
49,3970,False,False,True
7,802,True,True,False
10,1010,False,False,False
46,414,True,False,False
57,1249,True,False,False
31,1190,False,False,False
28,1975,False,False,True
53,397,False,False,False
27,3875,True,False,True
45,2521,False,False,True
22,101,False,True,False
59,1452,False,False,False
30,879,True,False,False
55,3807,True,False,False
45,2987,True,False,True
26,1660,True,False,True
20,425,False,True,False
55,1072,True,False,True
50,3397,False,False,False
26,1047,True,False,False
9,783,False,True,False
29,563,True,False,True
25,817,True,True,False
48,602,False,False,True
56,109,True,False,True
29,89,False,True,False
59,226,True,False,True
43,391,True,True,False
55,594,False,False,False
41,201,True,False,True
55,280,False,False,False
57,3014,True,False,True
25,1464,True,True,True
49,819,True,True,False
39,3660,False,False,False
24,239,False,False,False
57,3519,True,False,True
51,862,True,False,True
38,216,True,False,True
68,2279,False,False,False
41,1180,True,False,True
58,2958,True,False,False
35,255,True,True,False
21,587,False,False,False
17,551,True,True,False
68,2556,True,False,False
47,594,False,False,False
67,301,True,False,False
65,325,False,False,False
65,1514,False,False,False
56,3408,False,False,True
53,888,True,False,True
52,2422,True,False,False
12,942,True,True,False
25,1726,True,False,False
37,253,True,True,False
80,3318,False,False,False
67,381,False,False,False
31,393,False,False,False
30,802,False,False,True
58,3451,False,False,True
52,1076,False,False,False
40,472,False,False,False
59,372,False,False,False
52,2463,True,False,False
49,667,True,False,False
32,680,False,False,True
38,373,True,True,False
48,488,False,False,False
8,639,False,False,False
63,1216,True,False,False
50,337,False,False,False
26,2709,False,False,True
58,2746,True,False,True
17,1046,False,False,False
43,2954,True,False,False
21,954,False,False,False
46,2296,True,False,False
17,761,True,False,True
51,3937,False,False,True
11,577,True,False,False
46,918,False,False,True
58,2896,False,False,True
15,646,True,False,False
51,436,True,False,False
23,448,True,False,False
40,554,False,False,False
32,2342,False,False,False
65,421,True,False,False
43,813,False,False,False
50,1185,True,False,True
40,1690,False,False,True
52,1620,True,False,False
37,328,False,True,False
70,1144,False,False,False
16,1780,False,False,True
58,612,False,False,False
45,363,True,False,True
65,1773,True,False,False
62,255,True,False,False
28,551,True,True,False
48,925,True,True,False
23,153,False,True,False
36,192,True,False,False
21,181,False,True,False
37,1000,True,False,False
64,2276,True,False,False
33,1199,True,False,True
58,333,True,False,True
29,646,False,True,True
33,1460,True,False,True
39,544,True,False,True
36,2884,True,False,True
64,1699,True,False,True
13,689,False,False,False
63,502,True,False,False
34,110,False,False,True
31,3326,True,False,True
24,2182,False,False,False
54,125,False,False,True
35,689,False,False,False
8,929,False,False,False
12,965,True,False,False
38,1609,True,False,False
30,2176,False,False,True
54,2239,True,False,False
61,3382,False,False,False
67,907,False,False,False
47,2334,False,False,True
68,599,True,False,False
29,977,True,True,False
47,2454,False,False,True
37,227,True,False,False
14,373,True,False,False
26,802,True,False,False
10,130,False,False,False
50,1916,True,False,False
37,201,False,False,True
57,1400,True,False,True
55,1145,True,False,False
45,3280,True,False,True
46,2231,True,False,True
59,3778,True,False,True
26,680,False,True,False
23,862,False,True,True
50,3197,False,False,True
57,273,False,False,False
41,2856,False,False,True
46,372,True,False,False
54,1535,False,False,False
46,2688,False,False,False
32,356,False,True,False
56,3942,True,False,True
47,2229,False,False,False
8,802,False,True,False
51,2080,False,False,True
26,867,False,True,False
46,2296,True,False,False
35,965,False,False,False
37,373,True,True,False
17,396,True,False,False
34,312,True,True,False
26,588,False,False,True
20,1587,True,True,False
29,2979,False,False,True
44,563,False,False,False
26,1031,True,True,False
66,90,True,False,False
42,1915,True,False,True
57,224,True,False,False
19,719,True,False,False
38,337,False,True,False
35,3601,True,False,True
30,116,False,False,False
30,1092,True,False,False
37,2402,True,True,False
16,1892,False,True,False
16,312,True,False,False
44,2475,False,False,False
34,594,False,False,False
49,2159,False,False,False
28,916,False,False,False
57,406,True,False,False
26,1504,False,False,False
48,406,True,False,False
31,3113,False,False,False
29,237,True,False,False
36,1158,True,False,True
44,502,True,False,False
39,189,False,False,False
39,3089,True,False,True
24,544,False,True,False
47,3814,False,False,True
23,2766,False,False,True
18,1517,True,False,True
50,2420,False,False,True
50,3962,False,False,True
58,370,False,False,True
19,679,False,False,False
43,1846,True,False,True
11,1076,True,False,True
25,2010,True,False,True
30,193,False,False,False
21,762,True,True,True
42,636,False,False,True
42,3523,False,False,True
57,337,True,False,False
42,606,True,False,True
24,453,True,False,False
53,1642,False,False,False
51,551,False,False,False
9,423,True,False,False
31,1208,True,False,False
21,237,False,False,False
36,446,True,True,False
43,631,True,False,False
48,475,False,False,False
43,842,True,False,True
44,222,True,False,True
49,2552,True,False,True
32,761,False,True,False
20,1068,True,True,True
47,3410,True,False,False
36,373,False,False,True
63,606,False,False,False
48,1481,False,True,False
38,838,True,False,True
9,954,True,False,False
45,337,True,False,True
69,584,True,False,False
41,1131,False,False,True
37,404,True,True,False
52,1822,True,False,True
45,3365,True,False,True
11,3784,False,False,False
58,854,True,False,True
30,992,False,True,False
53,479,True,False,True
47,2340,True,False,True
61,566,False,False,False
44,2250,False,False,True
20,125,True,False,False
33,391,True,False,True
48,757,False,True,False
41,515,False,False,False
51,690,False,False,True
49,2434,True,False,True
52,3766,False,False,True
27,933,False,False,False
22,1620,True,False,True
26,612,False,False,True
60,401,False,False,True
62,405,False,False,True
36,1182,False,True,False
12,159,True,False,False
33,1124,False,False,False
30,3874,False,False,True
28,2355,False,False,True
20,303,True,True,False
49,297,True,False,False
34,447,True,True,False
46,1214,False,False,False
60,361,True,False,True
41,308,True,True,False
54,1121,False,False,False
58,397,True,False,True
20,376,True,True,False
39,216,True,False,True
39,2052,True,False,False
39,456,True,False,True
53,192,True,False,False
58,867,True,False,True
64,308,True,False,False
34,255,False,False,False
40,247,False,False,True
46,1065,True,False,False
62,272,False,False,False
51,102,True,False,False
26,468,False,True,False
58,2422,True,False,False
54,2838,False,False,True
35,2586,False,False,True
60,2884,True,False,True
38,951,True,True,False
61,413,True,False,False
29,770,True,True,False
31,1919,True,True,False
46,2829,False,False,True
23,2079,True,False,False
48,209,True,False,True
16,359,False,True,False
35,201,True,False,True
42,3570,True,False,False
19,160,False,False,False
51,337,True,False,False
62,448,True,False,False
70,462,True,True,False
19,1368,True,False,False
18,622,True,True,False
58,1554,True,False,True
50,1496,False,False,True
23,829,True,True,False
46,3924,False,False,True
42,2176,True,False,True
26,328,True,True,True
24,651,True,True,False
38,993,False,False,False
14,641,True,False,False
24,668,False,False,False
54,2372,False,False,True
56,507,True,False,True
36,347,False,False,True
64,1144,True,False,False
54,607,False,False,False
22,1478,False,True,False
33,413,False,True,False
50,1500,True,False,True
24,337,False,True,False
43,1214,False,False,False
24,2429,True,False,True
22,472,True,True,False
40,491,False,False,True
55,255,False,False,False
23,432,True,True,True
27,448,True,True,True
43,447,False,False,True
43,89,False,False,False
53,3240,True,False,True
54,391,False,False,False
72,358,True,False,False
24,1053,True,True,False
45,1164,False,True,False
29,1637,False,False,False
48,749,False,True,True
26,255,False,False,False
32,611,False,False,False
38,925,True,False,False
12,1090,False,False,False
51,842,False,False,True
8,102,True,False,False
46,2244,True,False,True
12,3050,False,False,False
50,1710,False,False,True
63,328,True,False,False
24,488,False,False,False
33,134,False,True,False
65,983,True,False,False
28,1820,True,False,True
43,2573,False,False,True
19,325,False,False,False
62,2296,True,False,False
42,436,False,False,False
19,967,True,False,False
50,409,False,False,True
56,240,False,False,True
24,1337,True,False,False
47,1521,False,False,True
36,1337,True,True,False
34,1189,True,False,False
34,210,False,False,False
38,3943,False,False,False
45,605,True,False,False
28,2153,False,False,False
31,1953,True,False,False
48,813,False,False,False
16,391,True,False,True
40,500,False,False,True
35,391,False,False,False
17,425,False,False,False
20,1934,True,False,False
42,270,True,True,True
38,1208,True,True,False
26,675,True,True,False
41,3321,False,False,True
45,364,False,False,False
55,569,True,False,True
66,591,False,False,False
38,255,True,True,False
45,83,False,False,True
52,3195,False,False,True
60,3494,True,False,True
68,3531,True,False,True
38,361,True,True,False
30,1182,True,False,False
21,611,True,False,False
56,319,False,False,True
41,3857,True,False,True
24,282,False,True,True
21,731,False,False,False
54,928,True,False,True
40,1452,True,False,True
60,328,True,False,False
50,1124,False,True,False
40,240,False,False,True
23,370,True,True,False
42,361,True,False,False
27,2248,True,False,True
37,2422,True,False,True
24,406,False,False,False
24,3369,False,False,True
38,763,True,False,False
28,679,False,False,True
22,1009,False,True,False
56,334,True,False,False
41,1881,True,False,True
64,254,False,False,False
17,174,True,False,False
61,591,False,False,False
8,289,True,False,False
47,1747,False,False,True
67,751,False,False,False
46,868,False,False,False
21,1865,True,False,False
51,308,False,False,False
57,1534,True,False,True
38,3385,False,False,True
47,502,True,False,False
52,1945,True,False,True
16,1851,False,False,False
72,231,False,True,False
23,1504,True,False,False
45,2772,True,False,True
35,1009,True,True,False
56,3944,True,False,True
27,3978,True,False,True
46,370,True,False,True
48,2419,True,False,True
26,3232,True,False,False
61,843,True,False,False
41,1416,False,True,False
35,2176,True,False,False
39,725,False,False,True
46,1172,False,False,False
39,692,False,False,True
40,2288,False,False,True
30,1389,True,False,False
58,495,False,False,True
50,2643,False,False,True
53,889,False,False,False
57,472,True,False,False
43,2288,False,False,True
20,861,False,True,False
37,2494,False,False,True
42,2866,False,False,True
40,2851,False,False,False
21,337,True,True,False
36,547,False,False,True
55,1621,False,False,True
56,451,True,False,False
52,495,True,False,False
40,192,False,False,True
36,1744,True,False,True
36,447,True,True,False
29,1242,True,True,True
9,1874,False,False,False
38,457,False,False,True
55,1795,True,False,True
52,308,False,False,False
14,601,True,False,False
46,3993,True,False,True
33,632,True,False,False
70,201,True,False,False
50,397,True,False,False
54,2942,False,False,True
19,399,True,False,False
70,439,False,True,False
20,1379,True,True,True
66,729,False,False,True
9,3612,True,False,False
23,2504,False,False,False
31,1208,True,False,True
59,2209,False,False,True
49,1107,False,False,True
8,2419,True,True,False
59,867,False,False,False
37,247,True,True,False
27,2787,False,False,False
22,677,True,False,False
15,511,False,True,False
41,3912,False,False,True
50,268,True,True,False
44,500,False,False,True
24,192,True,False,True
40,1558,True,True,False
26,2079,True,False,True
27,715,True,True,True
47,957,True,False,False
16,192,True,False,False
33,2414,True,False,True
20,264,True,True,False
37,1692,True,False,False
46,1547,False,False,True
22,308,True,False,False
24,529,False,True,True
22,1258,True,True,True
49,304,True,False,False
52,3714,False,False,True
48,1845,True,False,False
43,2288,False,False,False
34,158,True,False,False
43,89,False,False,False
59,1598,False,False,False
49,631,False,False,False
7,200,False,False,False
25,1276,False,False,True
43,1036,False,False,False
62,628,True,False,False
37,250,False,False,False
16,546,False,False,False
32,1023,False,False,False
36,258,True,False,False
51,3143,True,False,True
49,674,False,False,True
65,3987,True,False,True
24,2172,False,False,False
17,1089,True,False,True
23,445,True,False,True
38,337,True,True,False
57,1698,True,False,True
15,542,True,True,True
22,1076,True,False,False
60,1399,False,False,False
27,524,False,True,False
23,1325,False,True,False
54,2770,False,False,True
41,236,False,False,True
50,723,False,False,False
32,3040,True,False,False
63,363,True,False,True
49,1589,False,False,True
9,448,True,False,False
32,1237,True,False,True
45,2577,True,False,True
26,1659,True,False,True
65,326,True,False,False
10,2165,False,False,False
21,937,True,False,False
24,1440,False,False,False
33,2872,False,False,True
47,1119,True,False,True
57,472,False,False,False
16,762,False,False,False
37,190,False,False,True
40,680,True,True,True
38,843,False,False,True
35,271,False,False,False
30,393,False,False,False
27,647,False,True,False
23,1605,False,False,False
28,3732,True,False,True
15,1448,True,False,False
67,391,False,False,False
55,862,False,False,False
11,1546,True,False,False
63,192,True,False,True
8,862,True,False,False
62,164,False,False,False
37,552,True,True,False
7,250,True,False,False
50,240,False,False,False
41,2340,False,False,True
33,581,True,False,True
26,762,False,True,False
44,814,True,False,False
45,622,True,False,False
29,326,True,False,True
49,1521,False,False,False
9,529,True,False,False
22,166,True,False,True
39,2137,False,False,False
46,3141,False,False,True
46,1488,True,False,True
53,1514,True,False,True
64,337,False,False,False
15,1013,False,False,False
69,255,False,False,False
22,196,False,True,False
37,1389,False,True,False
40,1189,False,False,True
21,333,True,False,False
27,569,True,False,True
66,867,True,False,False
49,331,True,False,False
14,679,False,False,True
66,919,False,False,False
63,101,True,False,True
33,321,True,False,False
28,501,True,True,True
59,3318,False,False,True
23,1034,True,True,False
13,228,False,False,False
43,3956,False,False,True
23,1076,True,True,True
7,2381,True,False,False
13,1008,True,False,False
14,680,False,False,True
28,1129,True,False,False
38,216,False,True,False
62,862,False,False,False
25,1182,False,True,False
51,224,True,False,True
36,304,False,True,False
15,2538,False,False,False
35,3190,True,False,False
26,862,True,False,False
50,192,True,False,False
37,275,True,True,False
26,1020,True,True,False
60,3387,False,False,True
63,954,False,False,False
25,228,False,True,False
60,462,True,False,False
57,3463,True,False,True
29,429,True,False,True
66,842,True,False,True
63,190,False,False,False
55,236,True,False,False
32,551,False,False,True
37,978,True,False,False
17,3774,False,False,False
58,2296,True,False,True
39,277,False,False,False
28,937,True,False,False
40,628,True,True,False
66,140,False,False,True
26,102,False,True,False
25,882,False,False,False
39,990,True,False,False
37,270,False,True,True
25,2490,False,False,True
25,859,True,True,False
25,2486,True,False,True
18,1654,True,False,True
60,2842,True,False,True
54,2378,True,False,True
47,2544,True,False,True
32,335,True,False,False
18,458,True,True,False
7,337,False,False,True
27,838,True,True,True
36,239,False,False,False
53,1515,True,False,True
46,261,True,False,False
36,312,False,False,False
49,2951,True,False,True
39,3178,False,False,True
15,1541,True,False,False
60,3058,True,False,True
57,1091,False,False,True
27,337,True,True,False
72,3008,False,False,False
50,1184,False,True,True
23,954,True,True,True
24,1079,False,True,False
46,472,False,False,False
43,1754,False,False,False
10,719,True,False,False
50,2467,True,False,True
48,67,True,False,False
31,442,True,False,False
25,333,False,True,False
38,1984,False,True,False
46,916,False,False,True
51,1801,False,False,True
30,2579,True,False,True
39,257,True,False,False
26,1047,False,True,True
29,1487,False,False,True
48,925,False,False,False
47,1997,True,False,True
59,812,False,False,False
48,3685,True,False,False
13,1024,False,False,False
34,246,True,False,True
29,3448,True,False,False
33,329,True,True,False
51,997,False,False,False
44,1123,True,False,False
50,3543,False,False,True
25,956,False,True,False
47,1972,True,False,True
44,3535,False,False,True
29,936,False,True,True
41,1536,False,False,True
27,1123,False,True,True
53,628,True,False,False
58,1262,True,False,True
37,1737,True,False,False
46,1299,False,False,True
47,562,False,False,False
50,157,False,False,True
40,1721,True,False,True
32,363,True,True,False
38,458,True,False,True
54,164,False,False,True
56,116,True,False,True
21,258,True,True,False
32,2554,True,False,True
43,567,True,True,False
17,446,True,True,False
42,895,False,False,True
48,3209,False,False,True
53,208,True,False,False
52,319,True,False,False
43,1999,True,False,True
51,1758,True,False,True
33,204,True,False,False
34,2218,False,False,False
19,1460,True,False,False
35,475,True,False,False
40,231,True,False,True
55,337,False,False,False
24,1438,False,False,False
56,2932,False,False,True
38,1546,False,False,True
45,1773,False,False,True
34,1048,True,False,False
43,1072,False,False,False
36,1554,False,False,True
29,549,True,False,False
36,2704,True,False,True
28,817,True,True,False
14,235,True,False,False
80,206,True,True,False
9,270,True,False,False
26,3911,False,False,True
26,588,False,True,False
17,677,False,False,False
75,898,True,False,False
25,404,False,True,False
36,521,False,False,False
35,258,True,False,True
43,3614,False,False,True
30,1620,False,False,True
30,1504,True,False,True
9,1608,False,False,True
23,212,False,True,False
16,587,True,False,True
42,3235,False,False,True
25,1008,False,True,False
9,349,True,False,False
32,251,True,True,False
39,386,True,False,True
58,67,True,False,False
21,689,False,True,True
59,3805,False,False,True
52,1224,False,False,True
52,867,False,False,False
63,547,True,False,False
39,862,True,False,True
18,1020,True,False,False
30,1931,True,False,True
28,1314,False,True,True
36,349,True,False,True
33,874,False,False,False
19,109,False,False,False
55,651,True,False,False
52,2874,False,False,True
36,325,False,False,True
55,2037,True,False,True
43,2605,False,False,False
59,725,True,False,True
59,270,True,False,True
44,3458,False,False,True
25,1076,False,True,False
24,404,False,True,True
52,2072,False,False,True
37,456,False,False,False
38,390,False,True,False
60,1773,False,False,False
59,2830,True,False,True
53,640,True,False,False
21,1565,False,True,True
20,1725,False,False,False
10,175,False,False,False
25,1167,True,False,True
21,1379,True,False,False
48,2402,False,True,False
26,2342,True,False,True
50,1995,True,True,True
57,2714,False,False,True
22,1034,True,True,True
23,125,False,True,True
22,1303,False,False,False
46,1379,False,False,True
56,2273,False,False,True
38,989,True,False,False
40,2715,True,False,True
51,1129,True,False,False
65,240,False,False,False
33,3389,True,False,True
61,2994,False,False,False
55,2480,True,False,True
48,268,True,False,True
52,250,False,False,False
41,296,True,False,True
33,200,False,False,True
29,651,False,True,True
43,1759,False,False,True
44,2969,False,False,True
51,696,True,False,False
33,599,True,True,False
69,67,True,False,False
22,986,False,False,False
47,1979,True,False,True
52,345,True,False,False
46,240,True,False,False
55,3040,False,False,False
55,3052,True,False,True
46,3540,True,False,True
43,980,False,False,False
38,406,True,True,False
25,1173,True,True,True
43,3179,False,False,True
32,2304,False,False,True
13,689,True,False,False
44,259,False,False,False
31,391,True,False,True
52,481,False,False,True
59,236,True,False,False
25,503,True,False,False
53,2701,True,False,True
49,1072,False,True,False
32,196,True,False,True
39,1567,False,False,True
22,1134,True,False,True
29,2400,False,False,False
34,746,True,True,False
13,496,True,False,False
61,2554,False,False,False
23,951,False,True,True
25,628,False,False,False
30,1372,False,False,False
48,733,True,False,False
52,848,False,False,True
47,3641,True,False,False
46,250,True,False,False
39,284,False,True,False
29,2443,True,False,False
67,453,True,False,False
59,3155,False,False,True
48,3778,False,False,True
9,588,False,True,True
38,116,False,False,True
28,731,True,True,False
56,1062,True,False,False
59,602,True,False,False
23,2117,False,False,True
55,3534,True,False,True
36,397,True,True,False
21,1201,False,True,True
56,2282,False,False,True
55,3810,False,False,True
33,209,True,False,True
48,468,False,False,True
49,2035,False,False,True
58,1481,True,False,False
23,852,True,False,True
41,996,True,False,True
54,181,False,False,True
16,1117,True,False,False
53,1620,True,False,True
59,2932,False,False,True
25,1739,True,False,False
21,674,False,True,False
46,1303,True,True,False
42,163,True,False,False
31,1211,True,False,False
35,1400,True,False,False
26,1927,False,False,True
40,164,True,False,False
27,944,True,True,False
57,214,False,False,False
23,944,True,False,False
41,327,False,False,True
22,1400,False,True,False
27,2586,True,False,False
39,793,True,False,False
10,251,True,False,False
36,2565,True,True,False
65,395,False,False,False
37,663,False,True,False
59,191,False,False,False
28,516,True,False,True
9,213,False,False,False
41,2615,True,False,False
36,448,False,False,False
22,842,False,True,False
51,1739,False,False,False
33,509,False,False,True
59,547,False,False,False
34,2496,True,True,False
54,3346,True,False,False
46,1728,False,False,True
57,528,True,False,True
38,630,False,False,False
33,89,True,True,False
42,1956,False,False,True
48,666,False,False,False
49,2790,True,False,False
58,3342,False,False,True
34,1947,True,False,True
44,156,False,False,True
70,861,False,False,False
54,2659,False,False,True
29,594,True,False,False
31,600,False,False,False
48,363,True,False,False
55,2075,False,True,False
31,1798,False,False,False
49,1416,False,False,False
32,867,True,False,True
38,196,True,True,False
39,277,False,False,True
66,862,True,False,True
33,695,False,False,False
46,259,False,False,False
38,637,True,True,False
70,868,False,False,True
20,1357,False,True,False
58,733,True,False,False
30,776,False,True,False
64,1626,False,False,False
36,1190,True,False,False
52,2316,False,False,True
58,488,False,False,False
47,647,False,False,False
38,1139,True,False,False
36,421,False,True,False
48,639,False,False,False
59,3004,False,False,True
48,1506,False,False,True
7,86,True,False,False
32,174,True,True,False
37,226,False,False,True
23,240,True,True,True
20,1933,True,False,True
46,1208,True,False,False
26,370,False,True,False
53,471,False,False,False
60,2489,True,False,False
48,3373,True,False,True
53,304,True,False,False
35,669,False,False,True
35,3230,False,False,False
15,733,True,False,False
22,2210,False,False,True
11,1017,True,True,False
23,163,True,True,False
36,299,False,True,False
31,1346,False,False,False
54,991,False,True,True
48,2713,False,False,True
44,534,True,False,False
56,1546,False,False,False
35,427,True,False,False
55,1968,False,False,True
25,1066,False,True,False
40,1061,True,False,False
48,1535,False,False,True
43,296,True,False,False
46,745,False,False,True
35,1590,False,True,False
53,414,True,False,True
52,1597,True,False,True
48,3201,True,False,True
41,383,False,False,False
25,419,True,True,False
69,2093,False,False,False
56,3778,True,False,True
58,846,True,False,False
29,1246,False,False,False
37,3267,True,False,True
38,302,True,False,False
32,1189,False,False,False
56,996,False,False,True
51,1136,False,False,False
34,236,True,False,False
44,3932,False,False,True
30,481,True,False,True
23,991,False,False,False
56,1918,False,False,True
51,430,False,False,True
45,3355,False,False,False
21,334,False,True,True
24,2486,False,False,True
46,3760,True,False,True
47,282,True,False,True
56,1931,False,False,True
23,1203,False,True,False
70,495,True,False,False
49,546,True,False,False
20,456,False,True,False
51,431,True,False,True
46,1990,True,True,False
43,191,False,False,True
42,1773,False,False,True
26,402,False,True,True
45,1050,True,False,True
25,867,False,False,True
24,576,True,False,False
63,406,True,True,False
60,2065,False,False,False
50,1048,False,False,True
49,2133,True,False,True
53,3778,True,False,True
62,689,True,False,True
23,326,False,False,True
48,422,True,False,True
42,758,True,True,False
45,312,True,False,False
59,967,False,False,True
11,156,True,False,False
58,1262,True,False,True
18,588,False,False,False
53,1189,False,False,True
55,1813,False,False,False
26,528,True,False,False
53,1925,True,False,True
22,227,True,True,True
30,369,True,True,False
47,782,True,False,True
44,867,True,False,False
22,370,True,False,True
69,502,False,False,False
23,1657,True,False,True
40,1119,False,False,False
67,1197,True,False,True
20,1298,False,True,False
60,479,True,False,True
50,2714,False,False,True
63,1068,True,False,False
38,600,True,False,False
14,1099,False,False,False
59,201,False,True,False
31,403,True,False,True
25,447,False,True,False
37,247,False,False,False
14,1217,False,False,False
33,1062,False,False,False
30,2034,True,False,True
60,715,True,False,True
60,3908,False,False,True
27,3416,True,False,True
45,308,False,False,False
44,761,False,False,True
65,224,True,False,False
37,461,False,True,False
48,448,False,False,False
58,2296,True,False,True
50,2751,False,False,True
25,1138,False,True,True
24,317,True,True,False
55,1860,True,False,True
25,550,False,False,True
46,647,True,False,False
39,1729,True,False,True
25,853,True,True,False
48,723,True,False,True
31,2125,False,False,True
48,1793,True,False,True
39,959,False,True,True
12,2585,False,False,True
40,3590,False,False,False
58,1990,True,False,False
24,236,False,True,False
21,2699,False,False,True
34,3947,True,False,False
14,563,True,True,False
24,284,True,True,True
68,423,False,False,False
22,1237,True,True,True
41,2715,False,False,False
50,534,False,False,False
54,2519,True,False,False
39,515,True,False,True
37,122,True,True,False
56,3357,False,False,False
34,383,True,True,False
41,1747,True,False,True
58,1121,False,False,True
39,2448,True,False,True
80,325,True,True,False
52,1558,True,False,True
48,2589,False,False,True
44,2565,False,False,True
61,1919,True,False,False
29,1138,False,False,False
10,2777,True,False,False
52,469,True,False,False
54,414,True,False,False
47,1916,True,False,True
57,3082,False,False,True
37,1187,False,False,False
17,2454,True,False,False
50,511,True,True,True
19,912,False,False,False
52,550,True,False,False
25,534,True,True,True
35,2845,False,False,True
32,399,False,False,True
48,391,True,False,False
31,1183,False,False,True
11,468,True,False,False
31,1711,False,False,True
55,1175,True,False,True
53,2854,True,False,True
65,585,False,False,False
50,967,True,False,False
30,150,True,False,False
47,159,True,False,False
40,3230,True,False,True
60,611,False,False,True
51,568,False,False,True
45,214,False,True,False
57,215,False,False,True
23,2798,False,False,False
51,650,True,False,True
25,1069,False,True,False
22,630,False,True,False
57,1471,True,False,False
27,1744,False,False,False
24,372,False,True,True
61,1974,True,False,False
40,425,False,False,True
60,399,True,False,False
50,2133,False,False,True
29,677,True,True,True
62,436,True,False,False
34,404,True,True,False
66,919,False,False,False
51,2028,False,False,False
38,175,False,True,False
20,987,True,False,True
42,605,True,False,False
45,109,True,False,True
15,758,False,False,False
52,102,False,False,True
24,408,False,True,False
20,2672,True,False,True
